PREFIX,NEXT,SUB,ARAM,HEB,ALL
וְ,יֶ,יֶ,1,1,1
וְ,יִ,יִ,1,1,1
וְ,יֻ,יֻ,1,1,1
וְ,יֳ,יֳ,1,1,1
וְ,יֹ,יֹ,1,1,1
וְ,כָ,כָּ,1,1,1
וְ,כֵ,כֵּ,1,1,1
וְ,כַ,כַּ,1,1,1
וְ,כֶ,כֶּ,1,1,1
וְ,כִ,כִּ,1,1,1
וְ,כֻ,כֻּ,1,1,1
וְ,כֳ,כֳּ,1,1,1
וְ,כֹ,כֹּ,1,1,1
וְ,לָ,לָ,1,1,1
וְ,לֵ,לֵ,1,1,1
וְ,לַ,לַ,1,1,1
וְ,לֶ,לֶ,1,1,1
וְ,לִ,לִ,1,1,1
וְ,לֻ,לֻ,1,1,1
וְ,לֳ,לֳ,1,1,1
וְ,לֹ,לֹ,1,1,1
וְ,נָ,נָ,1,1,1
וְ,נֵ,נֵ,1,1,1
וְ,נַ,נַ,1,1,1
וְ,נֶ,נֶ,1,1,1
וְ,נִ,נִ,1,1,1
וְ,נֻ,נֻ,1,1,1
וְ,נֳ,נֳ,1,1,1
וְ,נֹ,נֹ,1,1,1
וְ,סָ,סָ,1,1,1
וְ,סֵ,סֵ,1,1,1
וְ,סַ,סַ,1,1,1
וְ,סֶ,סֶ,1,1,1
וְ,סִ,סִ,1,1,1
וְ,סֻ,סֻ,1,1,1
וְ,סֳ,סֳ,1,1,1
וְ,סֹ,סֹ,1,1,1
וְ,עָ,עָ,1,1,1
וְ,עֵ,עֵ,1,1,1
וְ,עַ,עַ,1,1,1
וְ,עֶ,עֶ,1,1,1
וְ,עִ,עִ,1,1,1
וְ,עֻ,עֻ,1,1,1
וְ,עֳ,עֳ,1,1,1
וְ,עֹ,עֹ,1,1,1
וְ,צָ,צָ,1,1,1
וְ,צֵ,צֵ,1,1,1
וְ,צַ,צַ,1,1,1
וְ,צֶ,צֶ,1,1,1
וְ,צִ,צִ,1,1,1
וְ,צֻ,צֻ,1,1,1
וְ,צֳ,צֳ,1,1,1
וְ,צֹ,צֹ,1,1,1
וְ,קָ,קָ,1,1,1
וְ,קֵ,קֵ,1,1,1
וְ,קַ,קַ,1,1,1
וְ,קֶ,קֶ,1,1,1
וְ,קִ,קִ,1,1,1
וְ,קֻ,קֻ,1,1,1
וְ,קֳ,קֳ,1,1,1
וְ,קֹ,קֹ,1,1,1
וְ,רָ,רָ,1,1,1
וְ,רֵ,רֵ,1,1,1
וְ,רַ,רַ,1,1,1
וְ,רֶ,רֶ,1,1,1
וְ,רִ,רִ,1,1,1
וְ,רֻ,רֻ,1,1,1
וְ,רֳ,רֳ,1,1,1
וְ,רֹ,רֹ,1,1,1
וְ,שָׁ,שָׁ,1,1,1
וְ,שֵׁ,שֵׁ,1,1,1
וְ,שַׁ,שַׁ,1,1,1
וְ,שֶׁ,שֶׁ,1,1,1
וְ,שִׁ,שִׁ,1,1,1
וְ,שֻׁ,שֻׁ,1,1,1
וְ,שֳׁ,שֳׁ,1,1,1
וְ,שֹׁ,שֹׁ,1,1,1
וְ,שָׂ,שָׂ,1,1,1
וְ,שֵׂ,שֵׂ,1,1,1
וְ,שַׂ,שַׂ,1,1,1
וְ,שֶׂ,שֶׂ,1,1,1
וְ,שִׂ,שִׂ,1,1,1
וְ,שֻׂ,שֻׂ,1,1,1
וְ,שֳׂ,שֳׂ,1,1,1
וְ,שֹׂ,שֹׂ,1,1,1
וְ,תָ,תָּ,1,1,1
וְ,תֵ,תֵּ,1,1,1
וְ,תַ,תַּ,1,1,1
וְ,תֶ,תֶּ,1,1,1
וְ,תִ,תִּ,1,1,1
וְ,תֻ,תֻּ,1,1,1
וְ,תֳ,תֳּ,1,1,1
וְ,תֹ,תֹּ,1,1,1
וָ,גָ,גָּ,1,1,1
וָ,גֵ,גֵּ,1,1,1
וָ,גַ,גַּ,1,1,1
וָ,גֶ,גֶּ,1,1,1
וָ,גִ,גִּ,1,1,1
וָ,גֻ,גֻּ,1,1,1
וָ,גֳ,גֳּ,1,1,1
וָ,גֹ,גֹּ,1,1,1
וָ,דָ,דָּ,1,1,1
וָ,דֵ,דֵּ,1,1,1
וָ,דַ,דַּ,1,1,1
וָ,דֶ,דֶּ,1,1,1
וָ,דִ,דִּ,1,1,1
וָ,דֻ,דֻּ,1,1,1
וָ,דֳ,דֳּ,1,1,1
וָ,דֹ,דֹּ,1,1,1
וָ,הָ,הָ,1,1,1
וָ,הֵ,הֵ,1,1,1
וָ,הַ,הַ,1,1,1
וָ,הֶ,הֶ,1,1,1
וָ,הִ,הִ,1,1,1
וָ,הֻ,הֻ,1,1,1
וָ,הֳ,הֳ,1,1,1
וָ,הֹ,הֹ,1,1,1
וָ,זָ,זָ,1,1,1
וָ,זֵ,זֵ,1,1,1
וָ,זַ,זַ,1,1,1
וָ,זֶ,זֶ,1,1,1
וָ,זִ,זִ,1,1,1
וָ,זֻ,זֻ,1,1,1
וָ,זֳ,זֳ,1,1,1
וָ,זֹ,זֹ,1,1,1
וָ,חָ,חָ,1,1,1
וָ,חֵ,חֵ,1,1,1
וָ,חַ,חַ,1,1,1
וָ,חֶ,חֶ,1,1,1
וָ,חִ,חִ,1,1,1
וָ,חֻ,חֻ,1,1,1
וָ,חֳ,חֳ,1,1,1
וָ,חֹ,חֹ,1,1,1
וָ,טָ,טָ,1,1,1
וָ,טֵ,טֵ,1,1,1
וָ,טַ,טַ,1,1,1
וָ,טֶ,טֶ,1,1,1
וָ,טִ,טִ,1,1,1
וָ,טֻ,טֻ,1,1,1
וָ,טֳ,טֳ,1,1,1
וָ,טֹ,טֹ,1,1,1
וָ,יָ,יָ,1,1,1
וָ,יֵ,יֵ,1,1,1
וָ,יַ,יַ,1,1,1
וָ,יֶ,יֶ,1,1,1
וָ,יִ,יִ,1,1,1
וָ,יֻ,יֻ,1,1,1
וָ,יֳ,יֳ,1,1,1
וָ,יֹ,יֹ,1,1,1
וָ,כָ,כָּ,1,1,1
וָ,כֵ,כֵּ,1,1,1
וָ,כַ,כַּ,1,1,1
וָ,כֶ,כֶּ,1,1,1
וָ,כִ,כִּ,1,1,1
וָ,כֻ,כֻּ,1,1,1
וָ,כֳ,כֳּ,1,1,1
וָ,כֹ,כֹּ,1,1,1
וָ,לָ,לָ,1,1,1
וָ,לֵ,לֵ,1,1,1
וָ,לַ,לַ,1,1,1
וָ,לֶ,לֶ,1,1,1
וָ,לִ,לִ,1,1,1
וָ,לֻ,לֻ,1,1,1
וָ,לֳ,לֳ,1,1,1
וָ,לֹ,לֹ,1,1,1
וָ,נָ,נָ,1,1,1
וָ,נֵ,נֵ,1,1,1
וָ,נַ,נַ,1,1,1
וָ,נֶ,נֶ,1,1,1
וָ,נִ,נִ,1,1,1
וָ,נֻ,נֻ,1,1,1
וָ,נֳ,נֳ,1,1,1
וָ,נֹ,נֹ,1,1,1
וָ,סָ,סָ,1,1,1
וָ,סֵ,סֵ,1,1,1
וָ,סַ,סַ,1,1,1
וָ,סֶ,סֶ,1,1,1
וָ,סִ,סִ,1,1,1
וָ,סֻ,סֻ,1,1,1
וָ,סֳ,סֳ,1,1,1
וָ,סֹ,סֹ,1,1,1
וָ,עָ,עָ,1,1,1
וָ,עֵ,עֵ,1,1,1
וָ,עַ,עַ,1,1,1
וָ,עֶ,עֶ,1,1,1
וָ,עִ,עִ,1,1,1
וָ,עֻ,עֻ,1,1,1
וָ,עֳ,עֳ,1,1,1
וָ,עֹ,עֹ,1,1,1
וָ,צָ,צָ,1,1,1
וָ,צֵ,צֵ,1,1,1
וָ,צַ,צַ,1,1,1
וָ,צֶ,צֶ,1,1,1
וָ,צִ,צִ,1,1,1
וָ,צֻ,צֻ,1,1,1
וָ,צֳ,צֳ,1,1,1
וָ,צֹ,צֹ,1,1,1
וָ,קָ,קָ,1,1,1
וָ,קֵ,קֵ,1,1,1
וָ,קַ,קַ,1,1,1
וָ,קֶ,קֶ,1,1,1
וָ,קִ,קִ,1,1,1
וָ,קֻ,קֻ,1,1,1
וָ,קֳ,קֳ,1,1,1
וָ,קֹ,קֹ,1,1,1
וָ,רָ,רָ,1,1,1
וָ,רֵ,רֵ,1,1,1
וָ,רַ,רַ,1,1,1
וָ,רֶ,רֶ,1,1,1
וָ,רִ,רִ,1,1,1
וָ,רֻ,רֻ,1,1,1
וָ,רֳ,רֳ,1,1,1
וָ,רֹ,רֹ,1,1,1
וָ,שָׁ,שָׁ,1,1,1
וָ,שֵׁ,שֵׁ,1,1,1
וָ,שַׁ,שַׁ,1,1,1
וָ,שֶׁ,שֶׁ,1,1,1
וָ,שִׁ,שִׁ,1,1,1
וָ,שֻׁ,שֻׁ,1,1,1
וָ,שֳׁ,שֳׁ,1,1,1
וָ,שֹׁ,שֹׁ,1,1,1
וָ,שָׂ,שָׂ,1,1,1
וָ,שֵׂ,שֵׂ,1,1,1
וָ,שַׂ,שַׂ,1,1,1
וָ,שֶׂ,שֶׂ,1,1,1
וָ,שִׂ,שִׂ,1,1,1
וָ,שֻׂ,שֻׂ,1,1,1
וָ,שֳׂ,שֳׂ,1,1,1
וָ,שֹׂ,שֹׂ,1,1,1
וָ,תָ,תָּ,1,1,1
וָ,תֵ,תֵּ,1,1,1
וָ,תַ,תַּ,1,1,1
וָ,תֶ,תֶּ,1,1,1
וָ,תִ,תִּ,1,1,1
וָ,תֻ,תֻּ,1,1,1
וָ,תֳ,תֳּ,1,1,1
וָ,תֹ,תֹּ,1,1,1
וִ,י,יְ,1,1,1
קָ,בֹ,בֹּ,1,0,1
קָ,בָ,בָּ,1,0,1
קָ,בֵ,בֵּ,1,0,1
קָ,בַ,בַּ,1,0,1
קָ,בֶ,בֶּ,1,0,1
קָ,בִ,בִּ,1,0,1
קָ,בֻ,בֻּ,1,0,1
קָ,בֱ,בֱּ,1,0,1
קָ,בֲ,בֲּ,1,0,1
קָ,בֳ,בֳּ,1,0,1
קָ,בְ,בְּ,1,0,1
קָ,גֹ,גֹּ,1,0,1
קָ,גָ,גָּ,1,0,1
קָ,גֵ,גֵּ,1,0,1
קָ,גַ,גַּ,1,0,1
קָ,גֶ,גֶּ,1,0,1
קָ,גִ,גִּ,1,0,1
קָ,גֻ,גֻּ,1,0,1
קָ,גֱ,גֱּ,1,0,1
קָ,גֲ,גֲּ,1,0,1
קָ,גֳ,גֳּ,1,0,1
קָ,גְ,גְּ,1,0,1
קָ,דֹ,דֹּ,1,0,1
קָ,דָ,דָּ,1,0,1
קָ,דֵ,דֵּ,1,0,1
קָ,דַ,דַּ,1,0,1
קָ,דֶ,דֶּ,1,0,1
קָ,דִ,דִּ,1,0,1
קָ,דֻ,דֻּ,1,0,1
קָ,דֱ,דֱּ,1,0,1
קָ,דֲ,דֲּ,1,0,1
קָ,דֳ,דֳּ,1,0,1
קָ,דְ,דְּ,1,0,1
קָ,כֹ,כֹּ,1,0,1
קָ,כָ,כָּ,1,0,1
קָ,כֵ,כֵּ,1,0,1
קָ,כַ,כַּ,1,0,1
קָ,כֶ,כֶּ,1,0,1
קָ,כִ,כִּ,1,0,1
קָ,כֻ,כֻּ,1,0,1
קָ,כֱ,כֱּ,1,0,1
קָ,כֲ,כֲּ,1,0,1
קָ,כֳ,כֳּ,1,0,1
קָ,כְ,כְּ,1,0,1
קָ,פֹ,פֹּ,1,0,1
קָ,פָ,פָּ,1,0,1
קָ,פֵ,פֵּ,1,0,1
קָ,פַ,פַּ,1,0,1
קָ,פֶ,פֶּ,1,0,1
קָ,פִ,פִּ,1,0,1
קָ,פֻ,פֻּ,1,0,1
קָ,פֱ,פֱּ,1,0,1
קָ,פֲ,פֲּ,1,0,1
קָ,פֳ,פֳּ,1,0,1
קָ,פְ,פְּ,1,0,1
קָ,תֹ,תֹּ,1,0,1
קָ,תָ,תָּ,1,0,1
קָ,תֵ,תֵּ,1,0,1
קָ,תַ,תַּ,1,0,1
קָ,תֶ,תֶּ,1,0,1
קָ,תִ,תִּ,1,0,1
קָ,תֻ,תֻּ,1,0,1
קָ,תֱ,תֱּ,1,0,1
קָ,תֲ,תֲּ,1,0,1
קָ,תֳ,תֳּ,1,0,1
קָ,תְ,תְּ,1,0,1
קָ,אֹ,אֹ,1,0,1
קָ,אָ,אָ,1,0,1
קָ,אֵ,אֵ,1,0,1
קָ,אַ,אַ,1,0,1
קָ,אֶ,אֶ,1,0,1
קָ,אִ,אִ,1,0,1
קָ,אֻ,אֻ,1,0,1
קָ,אֱ,אֱ,1,0,1
קָ,אֲ,אֲ,1,0,1
קָ,אֳ,אֳ,1,0,1
קָ,הֹ,הֹ,1,0,1
קָ,הָ,הָ,1,0,1
קָ,הֵ,הֵ,1,0,1
קָ,הַ,הַ,1,0,1
קָ,הֶ,הֶ,1,0,1
קָ,הִ,הִ,1,0,1
קָ,הֻ,הֻ,1,0,1
קָ,הֱ,הֱ,1,0,1
קָ,הֲ,הֲ,1,0,1
קָ,הֳ,הֳ,1,0,1
קָ,חֹ,חֹ,1,0,1
קָ,חָ,חָ,1,0,1
קָ,חֵ,חֵ,1,0,1
קָ,חַ,חַ,1,0,1
קָ,חֶ,חֶ,1,0,1
קָ,חִ,חִ,1,0,1
קָ,חֻ,חֻ,1,0,1
קָ,חֱ,חֱ,1,0,1
קָ,חֲ,חֲ,1,0,1
קָ,חֳ,חֳ,1,0,1
קָ,חְ,חְ,1,0,1
קָ,עֹ,עֹ,1,0,1
קָ,עָ,עָ,1,0,1
קָ,עֵ,עֵ,1,0,1
קָ,עַ,עַ,1,0,1
קָ,עֶ,עֶ,1,0,1
קָ,עִ,עִ,1,0,1
קָ,עֻ,עֻ,1,0,1
קָ,עֱ,עֱ,1,0,1
קָ,עֲ,עֲ,1,0,1
קָ,עֳ,עֳ,1,0,1
קָ,רֹ,רֹ,1,0,1
קָ,רָ,רָ,1,0,1
קָ,רֵ,רֵ,1,0,1
קָ,רַ,רַ,1,0,1
קָ,רֶ,רֶ,1,0,1
קָ,רִ,רִ,1,0,1
קָ,רֻ,רֻ,1,0,1
קָ,רֱ,רֱ,1,0,1
קָ,רֲ,רֲ,1,0,1
קָ,רֳ,רֳ,1,0,1
קָ,רְ,רְ,1,0,1
קָ,וֹ,וֹ,1,0,1
קָ,וָ,וָ,1,0,1
קָ,וֵ,וֵ,1,0,1
קָ,וַ,וַ,1,0,1
קָ,וֶ,וֶ,1,0,1
קָ,וִ,וִ,1,0,1
קָ,וֻ,וֻ,1,0,1
קָ,וֱ,וֱ,1,0,1
קָ,וֲ,וֲ,1,0,1
קָ,וֳ,וֳ,1,0,1
קָ,וְ,וְ,1,0,1
קָ,זֹ,זֹ,1,0,1
קָ,זָ,זָ,1,0,1
קָ,זֵ,זֵ,1,0,1
קָ,זַ,זַ,1,0,1
קָ,זֶ,זֶ,1,0,1
קָ,זִ,זִ,1,0,1
קָ,זֻ,זֻ,1,0,1
קָ,זֱ,זֱ,1,0,1
קָ,זֲ,זֲ,1,0,1
קָ,זֳ,זֳ,1,0,1
קָ,זְ,זְ,1,0,1
קָ,טֹ,טֹ,1,0,1
קָ,טָ,טָ,1,0,1
קָ,טֵ,טֵ,1,0,1
קָ,טַ,טַ,1,0,1
קָ,טֶ,טֶ,1,0,1
קָ,טִ,טִ,1,0,1
קָ,טֻ,טֻ,1,0,1
קָ,טֱ,טֱ,1,0,1
קָ,טֲ,טֲ,1,0,1
קָ,טֳ,טֳ,1,0,1
קָ,טְ,טְ,1,0,1
קָ,יֹ,יֹ,1,0,1
קָ,יָ,יָ,1,0,1
קָ,יֵ,יֵ,1,0,1
קָ,יַ,יַ,1,0,1
קָ,יֶ,יֶ,1,0,1
קָ,יִ,יִ,1,0,1
קָ,יֻ,יֻ,1,0,1
קָ,יֱ,יֱ,1,0,1
קָ,יֲ,יֲ,1,0,1
קָ,יֳ,יֳ,1,0,1
קָ,יְ,יְ,1,0,1
קָ,לֹ,לֹ,1,0,1
קָ,לָ,לָ,1,0,1
קָ,לֵ,לֵ,1,0,1
קָ,לַ,לַ,1,0,1
קָ,לֶ,לֶ,1,0,1
קָ,לִ,לִ,1,0,1
קָ,לֻ,לֻ,1,0,1
קָ,לֱ,לֱ,1,0,1
קָ,לֲ,לֲ,1,0,1
קָ,לֳ,לֳ,1,0,1
קָ,לְ,לְ,1,0,1
קָ,מֹ,מֹ,1,0,1
קָ,מָ,מָ,1,0,1
קָ,מֵ,מֵ,1,0,1
קָ,מַ,מַ,1,0,1
קָ,מֶ,מֶ,1,0,1
קָ,מִ,מִ,1,0,1
קָ,מֻ,מֻ,1,0,1
קָ,מֱ,מֱ,1,0,1
קָ,מֲ,מֲ,1,0,1
קָ,מֳ,מֳ,1,0,1
קָ,מְ,מְ,1,0,1
קָ,נֹ,נֹ,1,0,1
קָ,נָ,נָ,1,0,1
קָ,נֵ,נֵ,1,0,1
קָ,נַ,נַ,1,0,1
קָ,נֶ,נֶ,1,0,1
קָ,נִ,נִ,1,0,1
קָ,נֻ,נֻ,1,0,1
קָ,נֱ,נֱ,1,0,1
קָ,נֲ,נֲ,1,0,1
קָ,נֳ,נֳ,1,0,1
קָ,נְ,נְ,1,0,1
קָ,סֹ,סֹ,1,0,1
קָ,סָ,סָ,1,0,1
קָ,סֵ,סֵ,1,0,1
קָ,סַ,סַ,1,0,1
קָ,סֶ,סֶ,1,0,1
קָ,סִ,סִ,1,0,1
קָ,סֻ,סֻ,1,0,1
קָ,סֱ,סֱ,1,0,1
קָ,סֲ,סֲ,1,0,1
קָ,סֳ,סֳ,1,0,1
קָ,סְ,סְ,1,0,1
קָ,צֹ,צֹ,1,0,1
קָ,צָ,צָ,1,0,1
קָ,צֵ,צֵ,1,0,1
קָ,צַ,צַ,1,0,1
קָ,צֶ,צֶ,1,0,1
קָ,צִ,צִ,1,0,1
קָ,צֻ,צֻ,1,0,1
קָ,צֱ,צֱ,1,0,1
קָ,צֲ,צֲ,1,0,1
קָ,צֳ,צֳ,1,0,1
קָ,צְ,צְ,1,0,1
קָ,קֹ,קֹ,1,0,1
קָ,קָ,קָ,1,0,1
קָ,קֵ,קֵ,1,0,1
קָ,קַ,קַ,1,0,1
קָ,קֶ,קֶ,1,0,1
קָ,קִ,קִ,1,0,1
קָ,קֻ,קֻ,1,0,1
קָ,קֱ,קֱ,1,0,1
קָ,קֲ,קֲ,1,0,1
קָ,קֳ,קֳ,1,0,1
קָ,קְ,קְ,1,0,1
קָ,שֹׁ,שֹׁ,1,0,1
קָ,שָׁ,שָׁ,1,0,1
קָ,שֵׁ,שֵׁ,1,0,1
קָ,שַׁ,שַׁ,1,0,1
קָ,שֶׁ,שֶׁ,1,0,1
קָ,שִׁ,שִׁ,1,0,1
קָ,שֻׁ,שֻׁ,1,0,1
קָ,שֱׁ,שֱׁ,1,0,1
קָ,שֲׁ,שֲׁ,1,0,1
קָ,שֳׁ,שֳׁ,1,0,1
קָ,שְׁ,שְׁ,1,0,1
קָ,שֹׂ,שֹׂ,1,0,1
קָ,שָׂ,שָׂ,1,0,1
קָ,שֵׂ,שֵׂ,1,0,1
קָ,שַׂ,שַׂ,1,0,1
קָ,שֶׂ,שֶׂ,1,0,1
קָ,שִׂ,שִׂ,1,0,1
קָ,שֻׂ,שֻׂ,1,0,1
קָ,שֱׂ,שֱׂ,1,0,1
קָ,שֲׂ,שֲׂ,1,0,1
קָ,שֳׂ,שֳׂ,1,0,1
קָ,שְׂ,שְׂ,1,0,1
אַ,אֹ,אֹ,1,0,1
אַ,אָ,אָ,1,0,1
אַ,אֵ,אֵ,1,0,1
אַ,אַ,אַ,1,0,1
אַ,אֶ,אֶ,1,0,1
אַ,אִ,אִ,1,0,1
אַ,אֻ,אֻ,1,0,1
אַ,אֱ,אֱ,1,0,1
אַ,אֲ,אֲ,1,0,1
אַ,אֳ,אֳ,1,0,1
אַ,הֹ,הֹ,1,0,1
אַ,הָ,הָ,1,0,1
אַ,הֵ,הֵ,1,0,1
אַ,הַ,הַ,1,0,1
אַ,הֶ,הֶ,1,0,1
אַ,הִ,הִ,1,0,1
אַ,הֻ,הֻ,1,0,1
אַ,הֱ,הֱ,1,0,1
אַ,הֲ,הֲ,1,0,1
אַ,הֳ,הֳ,1,0,1
אַ,חֹ,חֹ,1,0,1
אַ,חָ,חָ,1,0,1
אַ,חֵ,חֵ,1,0,1
אַ,חַ,חַ,1,0,1
אַ,חֶ,חֶ,1,0,1
אַ,חִ,חִ,1,0,1
אַ,חֻ,חֻ,1,0,1
אַ,חֱ,חֱ,1,0,1
אַ,חֲ,חֲ,1,0,1
אַ,חֳ,חֳ,1,0,1
אַ,חְ,חְ,1,0,1
אַ,עֹ,עֹ,1,0,1
אַ,עָ,עָ,1,0,1
אַ,עֵ,עֵ,1,0,1
אַ,עַ,עַ,1,0,1
אַ,עֶ,עֶ,1,0,1
אַ,עִ,עִ,1,0,1
אַ,עֻ,עֻ,1,0,1
אַ,עֱ,עֱ,1,0,1
אַ,עֲ,עֲ,1,0,1
אַ,עֳ,עֳ,1,0,1
אַ,רֹ,רֹ,1,0,1
אַ,רָ,רָ,1,0,1
אַ,רֵ,רֵ,1,0,1
אַ,רַ,רַ,1,0,1
אַ,רֶ,רֶ,1,0,1
אַ,רִ,רִ,1,0,1
אַ,רֻ,רֻ,1,0,1
אַ,רֱ,רֱ,1,0,1
אַ,רֲ,רֲ,1,0,1
אַ,רֳ,רֳ,1,0,1
אַ,רְ,רְ,1,0,1
אַ,בֹּ,בֹּ,1,0,1
אַ,בָּ,בָּ,1,0,1
אַ,בֵּ,בֵּ,1,0,1
אַ,בַּ,בַּ,1,0,1
אַ,בֶּ,בֶּ,1,0,1
אַ,בִּ,בִּ,1,0,1
אַ,בֻּ,בֻּ,1,0,1
אַ,בֱּ,בֱּ,1,0,1
אַ,בֲּ,בֲּ,1,0,1
אַ,בֳּ,בֳּ,1,0,1
אַ,בְּ,בְּ,1,0,1
אַ,גֹּ,גֹּ,1,0,1
אַ,גָּ,גָּ,1,0,1
אַ,גֵּ,גֵּ,1,0,1
אַ,גַּ,גַּ,1,0,1
אַ,גֶּ,גֶּ,1,0,1
אַ,גִּ,גִּ,1,0,1
אַ,גֻּ,גֻּ,1,0,1
אַ,גֱּ,גֱּ,1,0,1
אַ,גֲּ,גֲּ,1,0,1
אַ,גֳּ,גֳּ,1,0,1
אַ,גְּ,גְּ,1,0,1
אַ,דֹּ,דֹּ,1,0,1
אַ,דָּ,דָּ,1,0,1
אַ,דֵּ,דֵּ,1,0,1
אַ,דַּ,דַּ,1,0,1
אַ,דֶּ,דֶּ,1,0,1
אַ,דִּ,דִּ,1,0,1
אַ,דֻּ,דֻּ,1,0,1
אַ,דֱּ,דֱּ,1,0,1
אַ,דֲּ,דֲּ,1,0,1
אַ,דֳּ,דֳּ,1,0,1
אַ,דְּ,דְּ,1,0,1
אַ,כֹּ,כֹּ,1,0,1
אַ,כָּ,כָּ,1,0,1
אַ,כֵּ,כֵּ,1,0,1
אַ,כַּ,כַּ,1,0,1
אַ,כֶּ,כֶּ,1,0,1
אַ,כִּ,כִּ,1,0,1
אַ,כֻּ,כֻּ,1,0,1
אַ,כֱּ,כֱּ,1,0,1
אַ,כֲּ,כֲּ,1,0,1
אַ,כֳּ,כֳּ,1,0,1
אַ,כְּ,כְּ,1,0,1
אַ,פֹּ,פֹּ,1,0,1
אַ,פָּ,פָּ,1,0,1
אַ,פֵּ,פֵּ,1,0,1
אַ,פַּ,פַּ,1,0,1
אַ,פֶּ,פֶּ,1,0,1
אַ,פִּ,פִּ,1,0,1
אַ,פֻּ,פֻּ,1,0,1
אַ,פֱּ,פֱּ,1,0,1
אַ,פֲּ,פֲּ,1,0,1
אַ,פֳּ,פֳּ,1,0,1
אַ,פְּ,פְּ,1,0,1
אַ,תֹּ,תֹּ,1,0,1
אַ,תָּ,תָּ,1,0,1
אַ,תֵּ,תֵּ,1,0,1
אַ,תַּ,תַּ,1,0,1
אַ,תֶּ,תֶּ,1,0,1
אַ,תִּ,תִּ,1,0,1
אַ,תֻּ,תֻּ,1,0,1
אַ,תֱּ,תֱּ,1,0,1
אַ,תֲּ,תֲּ,1,0,1
אַ,תֳּ,תֳּ,1,0,1
אַ,תְּ,תְּ,1,0,1
אַ,וֹּ,וֹ,1,0,1
אַ,וָּ,וָ,1,0,1
אַ,וֵּ,וֵ,1,0,1
אַ,וַּ,וַ,1,0,1
אַ,וֶּ,וֶ,1,0,1
אַ,וִּ,וִ,1,0,1
אַ,וֻּ,וֻ,1,0,1
אַ,וֱּ,וֱ,1,0,1
אַ,וֲּ,וֲ,1,0,1
אַ,וֳּ,וֳ,1,0,1
אַ,וְּ,וְ,1,0,1
אַ,זֹּ,זֹ,1,0,1
אַ,זָּ,זָ,1,0,1
אַ,זֵּ,זֵ,1,0,1
אַ,זַּ,זַ,1,0,1
אַ,זֶּ,זֶ,1,0,1
אַ,זִּ,זִ,1,0,1
אַ,זֻּ,זֻ,1,0,1
אַ,זֱּ,זֱ,1,0,1
אַ,זֲּ,זֲ,1,0,1
אַ,זֳּ,זֳ,1,0,1
אַ,זְּ,זְ,1,0,1
אַ,טֹּ,טֹ,1,0,1
אַ,טָּ,טָ,1,0,1
אַ,טֵּ,טֵ,1,0,1
אַ,טַּ,טַ,1,0,1
אַ,טֶּ,טֶ,1,0,1
אַ,טִּ,טִ,1,0,1
אַ,טֻּ,טֻ,1,0,1
אַ,טֱּ,טֱ,1,0,1
אַ,טֲּ,טֲ,1,0,1
אַ,טֳּ,טֳ,1,0,1
אַ,טְּ,טְ,1,0,1
אַ,יֹּ,יֹ,1,0,1
אַ,יָּ,יָ,1,0,1
אַ,יֵּ,יֵ,1,0,1
אַ,יַּ,יַ,1,0,1
אַ,יֶּ,יֶ,1,0,1
אַ,יִּ,יִ,1,0,1
אַ,יֻּ,יֻ,1,0,1
אַ,יֱּ,יֱ,1,0,1
אַ,יֲּ,יֲ,1,0,1
אַ,יֳּ,יֳ,1,0,1
אַ,יְּ,יְ,1,0,1
אַ,לֹּ,לֹ,1,0,1
אַ,לָּ,לָ,1,0,1
אַ,לֵּ,לֵ,1,0,1
אַ,לַּ,לַ,1,0,1
אַ,לֶּ,לֶ,1,0,1
אַ,לִּ,לִ,1,0,1
אַ,לֻּ,לֻ,1,0,1
אַ,לֱּ,לֱ,1,0,1
אַ,לֲּ,לֲ,1,0,1
אַ,לֳּ,לֳ,1,0,1
אַ,לְּ,לְ,1,0,1
אַ,מֹּ,מֹ,1,0,1
אַ,מָּ,מָ,1,0,1
אַ,מֵּ,מֵ,1,0,1
אַ,מַּ,מַ,1,0,1
אַ,מֶּ,מֶ,1,0,1
אַ,מִּ,מִ,1,0,1
אַ,מֻּ,מֻ,1,0,1
אַ,מֱּ,מֱ,1,0,1
אַ,מֲּ,מֲ,1,0,1
אַ,מֳּ,מֳ,1,0,1
אַ,מְּ,מְ,1,0,1
אַ,נֹּ,נֹ,1,0,1
אַ,נָּ,נָ,1,0,1
אַ,נֵּ,נֵ,1,0,1
אַ,נַּ,נַ,1,0,1
אַ,נֶּ,נֶ,1,0,1
אַ,נִּ,נִ,1,0,1
אַ,נֻּ,נֻ,1,0,1
אַ,נֱּ,נֱ,1,0,1
אַ,נֲּ,נֲ,1,0,1
אַ,נֳּ,נֳ,1,0,1
אַ,נְּ,נְ,1,0,1
אַ,סֹּ,סֹ,1,0,1
אַ,סָּ,סָ,1,0,1
אַ,סֵּ,סֵ,1,0,1
אַ,סַּ,סַ,1,0,1
אַ,סֶּ,סֶ,1,0,1
אַ,סִּ,סִ,1,0,1
אַ,סֻּ,סֻ,1,0,1
אַ,סֱּ,סֱ,1,0,1
אַ,סֲּ,סֲ,1,0,1
אַ,סֳּ,סֳ,1,0,1
אַ,סְּ,סְ,1,0,1
אַ,צֹּ,צֹ,1,0,1
אַ,צָּ,צָ,1,0,1
